bus_i,kV,Type,Import,Lat,Lon
7444,66,'AddedNode',' ',38.64901428,-121.5067375
7445,66,'AddedNode',' ',38.37959999,-121.4176614
7446,66,'AddedNode',' ',38.39504561,-121.4179739
7447,230,'AddedNode',' ',38.55337117,-121.2084254
7448,66,'AddedNode',' ',38.61623743,-121.3806611
7449,66,'AddedNode',' ',38.42335354,-121.3700107
7450,66,'AddedNode',' ',38.43790501,-121.3753779
7451,66,'AddedNode',' ',38.64911119,-121.5067382
7452,66,'AddedNode',' ',38.65397844,-121.5192341
7453,66,'AddedNode',' ',38.65379962,-121.5192119
7454,66,'AddedNode',' ',38.64265879,-121.5391826
7455,66,'AddedNode',' ',38.68957145,-121.4753006
7456,66,'AddedNode',' ',38.68475297,-121.5053787
7457,66,'AddedNode',' ',38.4073478,-121.4503488
7458,66,'AddedNode',' ',38.48256764,-121.4530023
7459,66,'AddedNode',' ',38.41606465,-121.455749
7460,66,'AddedNode',' ',38.44053303,-121.4036255
7461,66,'AddedNode',' ',38.45255288,-121.4088692
7462,66,'AddedNode',' ',38.67916251,-121.2624166
7463,66,'AddedNode',' ',38.56839285,-121.483593
7464,66,'AddedNode',' ',38.43060268,-121.4576877
7465,66,'AddedNode',' ',38.43020313,-121.4778463
7466,66,'AddedNode',' ',38.38710563,-121.3731293
7467,66,'AddedNode',' ',38.5321488,-121.3991491
7468,66,'AddedNode',' ',38.51048179,-121.3908734
7469,66,'AddedNode',' ',38.39145722,-121.273927
7470,66,'AddedNode',' ',38.41320684,-121.3202121
7471,66,'AddedNode',' ',38.49613148,-121.2978989
7472,66,'AddedNode',' ',38.49629304,-121.3163242
7473,66,'AddedNode',' ',38.69030511,-121.4567544
7474,66,'AddedNode',' ',38.71008723,-121.4628411
7475,66,'AddedNode',' ',38.42274434,-121.4482626
7476,66,'AddedNode',' ',38.40711584,-121.4497467
7477,66,'AddedNode',' ',38.59791623,-121.3828589
7478,66,'AddedNode',' ',38.50606919,-121.2422695
7479,66,'AddedNode',' ',38.54637349,-121.2425762
7480,66,'AddedNode',' ',38.6328021,-121.3132095
7481,66,'AddedNode',' ',38.63320555,-121.328331
7482,66,'AddedNode',' ',41.44402038,-120.8806089
7483,66,'AddedNode',' ',41.20795062,-121.1381485
7484,66,'AddedNode',' ',41.12791897,-121.1434318
7485,66,'AddedNode',' ',41.09305999,-121.1789394
7486,500,'AddedNode',' ',37.69868623,-121.549314
7487,500,'AddedNode',' ',37.70000398,-121.5522039
7488,115,'AddedNode',' ',37.60926875,-120.8467651
7489,115,'AddedNode',' ',37.48916862,-120.9040887
7490,230,'AddedNode',' ',37.6671354,-120.9166631
7491,230,'AddedNode',' ',37.57785198,-120.9361615
7492,230,'AddedNode',' ',37.57406989,-120.9380907
7493,230,'AddedNode',' ',37.56588887,-121.1510905
7494,230,'AddedNode',' ',37.57076323,-120.9426675
7495,230,'AddedNode',' ',37.57081325,-120.9389323
7496,230,'AddedNode',' ',37.57060991,-120.9389379
7497,230,'AddedNode',' ',37.56628929,-120.9387737
7498,230,'AddedNode',' ',37.56482413,-121.1553993
7499,230,'AddedNode',' ',37.48908164,-120.9105419
7500,66,'AddedNode',' ',37.58004339,-120.9756005
7501,66,'AddedNode',' ',37.60961884,-120.9846378
7502,66,'AddedNode',' ',37.60907351,-120.9568277
7503,66,'AddedNode',' ',37.6249576,-120.7063431
7504,66,'AddedNode',' ',37.69662947,-120.4262028
7505,66,'AddedNode',' ',37.55101495,-120.6458084
7506,66,'AddedNode',' ',37.62367864,-120.7002411
7507,66,'AddedNode',' ',37.55109323,-120.7714189
7508,66,'AddedNode',' ',37.60928171,-120.8470766
7509,115,'AddedNode',' ',37.53802357,-120.8086793
7510,115,'AddedNode',' ',37.48827798,-120.9036706
7511,66,'AddedNode',' ',37.50044694,-120.8669241
7512,66,'AddedNode',' ',37.55108912,-120.7711301
7513,66,'AddedNode',' ',37.47825835,-120.8673631
7514,66,'AddedNode',' ',37.59530139,-120.8472979
7515,66,'AddedNode',' ',37.47820779,-120.9036864
7516,66,'AddedNode',' ',37.48367001,-120.8467348
7517,66,'AddedNode',' ',37.5216509,-120.7892121
7518,66,'AddedNode',' ',37.52163954,-120.7926728
7519,115,'AddedNode',' ',37.41854721,-120.8310105
7520,115,'AddedNode',' ',37.46279708,-120.7399219
7521,230,'AddedNode',' ',37.5729668,-120.9841549
7522,230,'AddedNode',' ',37.57429594,-120.9848781
7523,66,'AddedNode',' ',37.62158377,-120.7460016
7524,66,'AddedNode',' ',37.62158658,-120.7462954
7525,115,'AddedNode',' ',37.41867604,-120.8488943
7526,66,'AddedNode',' ',37.69520527,-120.4075882
7527,115,'AddedNode',' ',37.59472435,-120.8290504
7528,66,'AddedNode',' ',37.60902625,-120.7684547
7529,66,'AddedNode',' ',37.52248486,-120.9939717
7530,66,'AddedNode',' ',37.46312824,-120.7762141
7531,66,'AddedNode',' ',37.48971191,-120.8383171
7532,66,'AddedNode',' ',37.47810512,-120.8246312
7533,66,'AddedNode',' ',37.55106167,-120.8286791
7534,66,'AddedNode',' ',37.52287779,-120.8437147
7535,66,'AddedNode',' ',37.48727804,-120.8676972
7536,66,'AddedNode',' ',37.48751827,-120.8968227
7537,66,'AddedNode',' ',37.48540968,-120.8967885
7538,66,'AddedNode',' ',37.50035577,-120.9036733
7539,66,'AddedNode',' ',37.52237983,-120.9938997
7540,66,'AddedNode',' ',37.5003202,-120.9136367
7541,66,'AddedNode',' ',37.58051928,-120.9845968
7542,66,'AddedNode',' ',37.57435041,-120.9848447
7543,66,'AddedNode',' ',37.58758467,-120.9364504
7544,66,'AddedNode',' ',37.60905956,-120.9365318
7545,66,'AddedNode',' ',37.64618067,-120.4651351
7546,66,'AddedNode',' ',37.65095426,-120.4707375
7547,115,'AddedNode',' ',37.47521445,-121.1786085
7548,115,'AddedNode',' ',37.47268396,-121.1877655
7549,66,'AddedNode',' ',37.69520481,-120.3968365
7550,230,'AddedNode',' ',38.04530749,-121.8967256
7551,66,'AddedNode',' ',33.99667697,-118.2070185
7552,66,'AddedNode',' ',33.98903297,-118.2083019
7553,66,'AddedNode',' ',33.98931094,-118.2128863
7554,66,'AddedNode',' ',33.98362436,-118.2055281
7555,66,'AddedNode',' ',33.99624087,-118.2268719
7556,66,'AddedNode',' ',33.99632516,-118.2195614
7557,66,'AddedNode',' ',34.00557307,-118.2050245
7558,66,'AddedNode',' ',34.00400411,-118.2345334
7559,66,'AddedNode',' ',34.00402711,-118.2324777
7560,66,'AddedNode',' ',33.99632331,-118.2197088
7561,66,'AddedNode',' ',33.995163,-118.1813193
7562,115,'AddedNode','IMPORT',32.74413404,-114.41278
7563,230,'AddedNode',' ',38.50685217,-121.3524268
7564,230,'AddedNode',' ',40.52024203,-122.326645
7565,230,'AddedNode',' ',38.76399915,-121.3590853
7566,230,'AddedNode',' ',38.74752221,-121.4335711
7567,230,'AddedNode',' ',38.74520713,-121.4394885
7568,230,'AddedNode',' ',38.7394623,-121.454182
7569,230,'AddedNode',' ',38.73649365,-121.4617656
7570,230,'AddedNode',' ',38.71518189,-121.4788906
7571,115,'AddedNode',' ',38.70669278,-121.1585995
7572,230,'AddedNode',' ',38.65632811,-121.1899921
7573,230,'AddedNode',' ',38.63769309,-121.2204743
7574,66,'AddedNode',' ',37.983323,-121.7277226
7575,66,'AddedNode',' ',37.99523031,-121.701778
7576,230,'AddedNode',' ',38.72963079,-121.4740174
7577,230,'AddedNode',' ',39.21872592,-122.264952
7578,230,'AddedNode',' ',39.21865655,-122.2592141
7579,230,'AddedNode',' ',39.02717508,-121.7256489
7580,230,'AddedNode',' ',37.79739114,-121.6185471
7581,230,'AddedNode',' ',37.80048244,-121.5861207
7582,230,'AddedNode',' ',40.71736463,-122.4224232
7583,230,'AddedNode','IMPORT',34.2885943,-114.1039202
7584,230,'AddedNode',' ',38.5079311,-121.3523249
7585,230,'AddedNode',' ',38.58441716,-121.4235705
7586,230,'AddedNode',' ',37.83025106,-121.5436707
7587,115,'AddedNode',' ',33.61625464,-114.682974
7588,230,'AddedNode',' ',38.73247569,-121.4728439
7589,230,'AddedNode',' ',40.43052066,-122.2772237
7590,230,'AddedNode',' ',40.42851717,-122.279202
7591,230,'AddedNode',' ',39.52826688,-121.5479613
7592,230,'AddedNode',' ',39.52883279,-121.5465386
7593,66,'AddedNode',' ',37.80866013,-121.5885829
7594,230,'AddedNode',' ',40.60911808,-122.4399637
7595,230,'AddedNode',' ',40.79643422,-122.7619459
7596,66,'AddedNode',' ',40.72520228,-122.8065482
7597,230,'AddedNode',' ',37.80930049,-121.5726406
7598,230,'AddedNode',' ',37.83030475,-121.5436849
7599,230,'AddedNode',' ',40.40401826,-122.3871967
7600,66,'AddedNode',' ',37.87659934,-121.6123466
7601,115,'AddedNode',' ',33.61795014,-114.6838652
7602,115,'AddedNode',' ',33.61676728,-114.6821726
7603,115,'AddedNode',' ',33.04692295,-114.8837599
7604,230,'AddedNode','IMPORT',34.08670481,-113.914265
7605,230,'AddedNode',' ',40.40249519,-122.2657434
7606,230,'AddedNode',' ',40.64322615,-122.6228446
7607,230,'AddedNode',' ',40.60896168,-122.4519423
7608,230,'AddedNode',' ',40.61072662,-122.442284
7609,230,'AddedNode',' ',40.59837118,-122.537787
7610,66,'AddedNode',' ',34.29269292,-114.1362142
7611,115,'AddedNode',' ',32.8035091,-115.5425083
7612,66,'AddedNode',' ',32.91588254,-117.2166661
7613,230,'AddedNode',' ',37.51255132,-121.2420971
7614,66,'AddedNode',' ',33.97178652,-117.334781
7615,230,'AddedNode',' ',36.59392417,-119.8941564
7616,230,'AddedNode',' ',36.59395525,-119.8936747
7617,66,'AddedNode',' ',33.98575788,-118.2301667
7618,66,'AddedNode',' ',34.11886495,-118.0080452
7619,500,'AddedNode',' ',33.67152755,-115.5589894
7620,230,'AddedNode',' ',32.83402752,-116.7191283
7621,66,'AddedNode',' ',33.9966841,-118.2084183
7622,66,'AddedNode',' ',33.99088255,-118.2034296
7623,230,'Substation',' ',36.10797845,-118.9380686
7624,66,'Substation',' ',36.10795571,-118.9380569
7625,230,'Substation',' ',36.30432534,-119.2445438
7626,66,'Substation',' ',36.30427691,-119.2445756
7627,230,'Substation',' ',33.68537943,-117.9431138
7628,66,'Substation',' ',33.68529538,-117.9431194
7629,66,'AddedNode',' ',37.46154272,-121.1153022
7630,115,'AddedNode',' ',37.46152443,-121.1153452
7631,230,'Substation',' ',37.79799347,-121.5804434
7632,500,'Substation',' ',37.7980376,-121.5803659
7633,66,'Substation',' ',37.79807877,-121.5804202
7634,66,'Substation',' ',35.38277387,-119.6961467
7635,115,'Substation',' ',35.38270685,-119.6961461
7636,230,'Substation',' ',35.3743397,-120.8560494
7637,115,'Substation',' ',35.3743576,-120.8560621
7638,230,'Substation',' ',37.63210964,-122.1018261
7639,66,'Substation',' ',37.63209122,-122.1018886
7640,230,'AddedNode',' ',34.43144237,-118.1349451
7641,500,'AddedNode',' ',34.43140975,-118.1349101
7642,230,'Substation',' ',33.81852556,-116.370064
7643,115,'Substation',' ',33.81852727,-116.3701257
7644,66,'AddedNode',' ',41.70605667,-122.5389435
7645,115,'AddedNode',' ',41.70604146,-122.5389615
7646,66,'Substation',' ',40.61905419,-122.3220371
7647,115,'Substation',' ',40.61900976,-122.3220492
7648,66,'Substation',' ',38.54516943,-121.7342428
7649,115,'Substation',' ',38.54517286,-121.7342632
7650,66,'Substation',' ',41.45176067,-122.3622029
7651,115,'Substation',' ',41.45175834,-122.3621313
7652,230,'Substation',' ',38.6503711,-121.4863474
7653,66,'Substation',' ',38.65042713,-121.4862918
7654,230,'Substation',' ',33.82885513,-117.7896549
7655,500,'Substation',' ',33.82888121,-117.7897284
7656,230,'Substation',' ',32.91742171,-117.0311398
7657,66,'Substation',' ',32.91739502,-117.0311349
7658,115,'Substation',' ',32.91740534,-117.0310899
7659,230,'Substation',' ',34.50498671,-117.3883741
7660,66,'Substation',' ',34.50489089,-117.3883733
7661,115,'Substation',' ',34.50495636,-117.388347
7662,230,'Substation',' ',33.81923151,-118.2224963
7663,66,'Substation',' ',33.8192585,-118.2225237
7664,66,'AddedNode',' ',39.11982434,-120.9491104
7665,115,'AddedNode',' ',39.11982763,-120.9491833
7666,230,'Substation',' ',38.76171235,-121.2641887
7667,66,'Substation',' ',38.7617769,-121.2641137
7668,115,'Substation',' ',38.76171806,-121.2641437
7669,66,'Substation',' ',32.73888735,-114.6334904
7670,115,'Substation',' ',32.73883866,-114.6334837
7671,230,'AddedNode',' ',33.98994853,-118.3593183
7672,115,'AddedNode',' ',33.98997208,-118.3592595
7673,66,'Substation',' ',34.05897335,-117.314488
7674,115,'Substation',' ',34.0589893,-117.3144659
7675,230,'Substation',' ',33.97773257,-118.436901
7676,66,'Substation',' ',33.97777802,-118.4369308
7677,66,'Substation',' ',37.90841915,-122.0573089
7678,115,'Substation',' ',37.90841279,-122.0573036
7679,230,'Substation',' ',38.25097444,-122.5815961
7680,66,'Substation',' ',38.25098877,-122.5816254
7681,115,'Substation',' ',38.25095423,-122.581694
7682,230,'Substation',' ',38.80558507,-122.808212
7683,66,'Substation',' ',38.80557669,-122.8081843
7684,66,'Substation',' ',37.89867204,-122.5245658
7685,115,'Substation',' ',37.89861964,-122.52465
7686,66,'AddedNode',' ',33.81220459,-116.5325624
7687,115,'AddedNode',' ',33.81220308,-116.5325205
7688,66,'AddedNode',' ',36.39918525,-120.2792539
7689,115,'AddedNode',' ',36.39910823,-120.2792977
7690,230,'Substation',' ',34.03327651,-118.4600633
7691,66,'Substation',' ',34.03328084,-118.4600374
7692,115,'Substation',' ',34.03327747,-118.4600247
7693,66,'AddedNode',' ',38.60572502,-121.2126799
7694,115,'AddedNode',' ',38.60569128,-121.2126547
7695,66,'Substation',' ',36.68231075,-121.6513715
7696,115,'Substation',' ',36.68232165,-121.6513961
7697,66,'Substation',' ',34.06068628,-117.3535257
7698,115,'Substation',' ',34.0606834,-117.3535713
7699,230,'Substation',' ',34.4687799,-119.8843541
7700,66,'Substation',' ',34.46874197,-119.8843313
7701,66,'AddedNode',' ',33.74221474,-117.1542674
7702,115,'AddedNode',' ',33.74222839,-117.1542591
7703,66,'AddedNode',' ',32.97068172,-115.5348561
7704,115,'AddedNode',' ',32.97063907,-115.5348902
7705,66,'AddedNode',' ',37.95320754,-122.5011985
7706,115,'AddedNode',' ',37.95322894,-122.5011702
7707,230,'Substation',' ',36.24195533,-119.9032943
7708,66,'Substation',' ',36.24192858,-119.9033148
7709,230,'Substation',' ',33.86978862,-118.3328685
7710,66,'Substation',' ',33.86978338,-118.3328875
7711,230,'AddedNode',' ',34.03477096,-117.2660595
7712,115,'AddedNode',' ',34.03478359,-117.2660675
7713,230,'AddedNode',' ',33.1749424,-117.2801132
7714,115,'AddedNode',' ',33.17490041,-117.2801244
7715,66,'Substation',' ',35.37800345,-119.0954011
7716,115,'Substation',' ',35.37801241,-119.0954143
7717,66,'AddedNode',' ',37.66710338,-120.9215488
7718,115,'AddedNode',' ',37.66709244,-120.9215127
7719,230,'AddedNode',' ',38.37317415,-121.3530221
7720,66,'AddedNode',' ',38.37320525,-121.3530033
7721,66,'AddedNode',' ',37.84732644,-122.2294245
7722,115,'AddedNode',' ',37.84727784,-122.2294457
7723,230,'AddedNode',' ',35.40095856,-119.4479845
7724,115,'AddedNode',' ',35.40098751,-119.4479322
7725,230,'Substation',' ',33.90157971,-118.3915996
7726,66,'Substation',' ',33.90160172,-118.3916633
7727,66,'Substation',' ',38.54814056,-121.4077324
7728,115,'Substation',' ',38.54812503,-121.4077433
7729,66,'AddedNode',' ',36.70251028,-121.6898069
7730,115,'AddedNode',' ',36.70248023,-121.6898331
7731,230,'Substation',' ',33.66701748,-117.6423751
7732,66,'Substation',' ',33.66696983,-117.6424057
7733,500,'AddedNode',' ',34.01194111,-117.5645164
7734,66,'AddedNode',' ',34.01190701,-117.5645464
7735,66,'AddedNode',' ',37.66732859,-120.9176342
7736,115,'AddedNode',' ',37.66737378,-120.9176515
7737,66,'AddedNode',' ',37.37445281,-122.0171034
7738,115,'AddedNode',' ',37.37443788,-122.0171767
7739,230,'AddedNode',' ',33.68321089,-117.9446811
7740,66,'AddedNode',' ',33.68327001,-117.9447176
7741,66,'AddedNode',' ',37.78650227,-121.2789074
7742,115,'AddedNode',' ',37.78643491,-121.2788605
7743,230,'AddedNode',' ',35.60161688,-119.6145698
7744,115,'AddedNode',' ',35.6016192,-119.6145659
7745,230,'Substation',' ',40.67896254,-122.4251023
7746,66,'Substation',' ',40.67896998,-122.4250914
7747,230,'Substation',' ',33.85268118,-118.3938368
7748,66,'Substation',' ',33.85261435,-118.3938607
7749,66,'AddedNode',' ',38.59009251,-121.7300537
7750,115,'AddedNode',' ',38.59008031,-121.7300808
7751,230,'Substation',' ',32.80233773,-115.5371291
7752,66,'Substation',' ',32.80231892,-115.537175
7753,115,'Substation',' ',32.80237428,-115.5371749
7754,230,'Substation',' ',37.99234052,-121.3486474
7755,66,'Substation',' ',37.99229623,-121.3486288
7756,66,'AddedNode',' ',35.40253322,-119.0095225
7757,115,'AddedNode',' ',35.40253364,-119.0094645
7758,66,'Substation',' ',37.80116217,-121.2238314
7759,115,'Substation',' ',37.80115769,-121.2239054
7760,230,'AddedNode',' ',33.99704867,-117.679543
7761,500,'AddedNode',' ',33.99705872,-117.6795319
7762,66,'AddedNode',' ',32.78252388,-117.1383314
7763,115,'AddedNode',' ',32.78249087,-117.1383497
7764,66,'Substation',' ',32.7603857,-114.7486701
7765,115,'Substation',' ',32.76037313,-114.7486325
7766,66,'AddedNode',' ',33.68450367,-117.3324879
7767,115,'AddedNode',' ',33.68449895,-117.332492
7768,230,'AddedNode',' ',33.08055093,-117.2004918
7769,115,'AddedNode',' ',33.08053025,-117.2004427
7770,230,'Substation',' ',34.56366841,-117.3220928
7771,500,'Substation',' ',34.56368448,-117.3221111
7772,66,'Substation',' ',34.56364104,-117.3220901
7773,230,'Substation',' ',33.91924041,-118.425367
7774,66,'Substation',' ',33.91919279,-118.4254139
7775,115,'Substation',' ',33.91922262,-118.4254107
7776,66,'AddedNode',' ',37.52309976,-122.2656001
7777,115,'AddedNode',' ',37.52310128,-122.265612
7778,230,'Substation',' ',38.33152352,-120.6697894
7779,66,'Substation',' ',38.33153169,-120.6697873
7780,230,'Substation',' ',33.13693016,-117.3355562
7781,66,'Substation',' ',33.13699045,-117.3355222
7782,115,'Substation',' ',33.13692609,-117.3355207
7783,66,'AddedNode',' ',34.02652139,-117.1115819
7784,115,'AddedNode',' ',34.02659906,-117.111555
7785,230,'Substation',' ',33.9983907,-117.6785606
7786,500,'Substation',' ',33.99832191,-117.6785285
7787,66,'Substation',' ',33.99838617,-117.6785196
7788,230,'Substation',' ',37.7447448,-121.9358634
7789,66,'Substation',' ',37.74468834,-121.935896
7790,230,'AddedNode',' ',37.74819896,-122.413668
7791,115,'AddedNode',' ',37.74816166,-122.4136551
7792,66,'Substation',' ',35.44253822,-119.7395888
7793,115,'Substation',' ',35.44248833,-119.7396103
7794,66,'AddedNode',' ',33.01836944,-116.8528713
7795,115,'AddedNode',' ',33.01836284,-116.8528608
7796,66,'AddedNode',' ',37.99746055,-121.7899155
7797,115,'AddedNode',' ',37.99740576,-121.7898937
7798,66,'AddedNode',' ',32.69398388,-115.3370482
7799,115,'AddedNode',' ',32.69401354,-115.3370808
7800,230,'Substation',' ',33.45690796,-117.5892211
7801,66,'Substation',' ',33.45691855,-117.5892519
7802,115,'Substation',' ',33.45687089,-117.5892392
7803,230,'AddedNode',' ',36.84448681,-119.9201522
7804,115,'AddedNode',' ',36.84455738,-119.9202098
7805,230,'Substation',' ',33.94829445,-118.2551678
7806,115,'Substation',' ',33.94825012,-118.2551749
7807,66,'Substation',' ',34.07945249,-117.240419
7808,115,'Substation',' ',34.07947877,-117.2403642
7809,66,'Substation',' ',39.12053554,-122.2233849
7810,115,'Substation',' ',39.12052808,-122.2233561
7811,66,'AddedNode',' ',37.07558873,-121.1911965
7812,115,'AddedNode',' ',37.07555504,-121.1912039
7813,66,'AddedNode',' ',33.70604881,-117.3597999
7814,115,'AddedNode',' ',33.70604531,-117.3597863
7815,66,'AddedNode',' ',33.77280417,-116.9807608
7816,115,'AddedNode',' ',33.77275731,-116.9807168
7817,66,'Substation',' ',38.50888149,-121.40971
7818,115,'Substation',' ',38.5088237,-121.4096816
7819,230,'Substation',' ',34.01543658,-118.2037922
7820,66,'Substation',' ',34.01543272,-118.2038146
7821,230,'Substation',' ',37.45763021,-122.2863257
7822,66,'Substation',' ',37.4575755,-122.2864161
7823,230,'Substation',' ',37.62506173,-122.1165823
7824,115,'Substation',' ',37.62504401,-122.1165892
7825,66,'AddedNode',' ',37.66781547,-120.9586717
7826,115,'AddedNode',' ',37.66776941,-120.9587161
7827,230,'Substation',' ',38.50824083,-121.3553738
7828,66,'Substation',' ',38.50826589,-121.3553692
7829,115,'Substation',' ',38.50826651,-121.3553338
7830,230,'Substation',' ',34.0891351,-117.527049
7831,66,'Substation',' ',34.0891736,-117.527047
7832,230,'Substation',' ',38.76299123,-121.3572333
7833,66,'Substation',' ',38.7629841,-121.3572386
7834,230,'Substation',' ',38.65743918,-121.1367682
7835,66,'Substation',' ',38.65749333,-121.136732
7836,115,'Substation',' ',38.65749942,-121.1367753
7837,66,'Substation',' ',39.3192471,-120.3788903
7838,115,'Substation',' ',39.31925294,-120.3788044
7839,230,'Substation',' ',37.99953661,-121.7828376
7840,66,'Substation',' ',37.99953097,-121.782776
7841,115,'Substation',' ',37.99955629,-121.7827931
7842,230,'AddedNode',' ',38.51065935,-121.4752984
7843,66,'AddedNode',' ',38.51057444,-121.4752499
7844,230,'Substation',' ',36.821906,-119.8589773
7845,115,'Substation',' ',36.82195601,-119.8589138
7846,66,'AddedNode',' ',35.03165033,-117.700212
7847,115,'AddedNode',' ',35.03167776,-117.7002272
7848,230,'Substation',' ',39.77794836,-122.1428552
7849,66,'Substation',' ',39.7779599,-122.1428682
7850,230,'Substation',' ',38.01554628,-121.0136589
7851,115,'Substation',' ',38.01550268,-121.0136681
7852,66,'AddedNode',' ',32.97882156,-115.5006019
7853,115,'AddedNode',' ',32.97880864,-115.5006872
7854,66,'AddedNode',' ',33.71278068,-117.3838413
7855,115,'AddedNode',' ',33.71279311,-117.3838643
7856,66,'AddedNode',' ',34.99785548,-117.5433965
7857,115,'AddedNode',' ',34.9978302,-117.5433958
7858,66,'AddedNode',' ',40.01341658,-121.2241296
7859,115,'AddedNode',' ',40.01345499,-121.2240853
7860,66,'AddedNode',' ',38.4968468,-122.6677976
7861,115,'AddedNode',' ',38.49679701,-122.6678059
7862,66,'AddedNode',' ',37.81018108,-122.2729907
7863,115,'AddedNode',' ',37.81018243,-122.2729774
7864,66,'AddedNode',' ',37.8760025,-122.2453147
7865,115,'AddedNode',' ',37.87596852,-122.2452766
7866,230,'Substation',' ',33.81546184,-117.8344187
7867,66,'Substation',' ',33.8154625,-117.8343681
7868,230,'Substation',' ',33.97594301,-118.147888
7869,66,'Substation',' ',33.97591181,-118.1478911
7870,230,'Substation',' ',33.66489011,-117.7680577
7871,66,'Substation',' ',33.66488581,-117.768026
7872,230,'AddedNode',' ',38.68308244,-121.1399601
7873,115,'AddedNode',' ',38.6830912,-121.1399231
7874,230,'Substation',' ',37.64250706,-121.0429726
7875,66,'Substation',' ',37.64259383,-121.0429188
7876,66,'AddedNode',' ',34.08827139,-117.040123
7877,115,'AddedNode',' ',34.08832921,-117.0401391
7878,66,'AddedNode',' ',34.07018843,-117.2086317
7879,115,'AddedNode',' ',34.07019007,-117.2086021
7880,66,'Substation',' ',34.82826787,-120.4484566
7881,115,'Substation',' ',34.82817718,-120.4484135
7882,230,'Substation',' ',38.51106842,-121.4750191
7883,115,'Substation',' ',38.51110946,-121.4750838
7884,230,'Substation',' ',34.31192399,-118.4804278
7885,66,'Substation',' ',34.3118678,-118.4803652
7886,230,'AddedNode',' ',32.91998392,-117.2171581
7887,115,'AddedNode',' ',32.91993777,-117.2171342
7888,230,'Substation',' ',32.71792376,-115.7156357
7889,500,'Substation',' ',32.71798545,-115.715688
7890,66,'AddedNode',' ',35.45396217,-118.9913893
7891,115,'AddedNode',' ',35.45394521,-118.9913727
7892,230,'Substation',' ',38.28545467,-121.9706952
7893,66,'Substation',' ',38.2854921,-121.9706995
7894,66,'AddedNode',' ',37.75448216,-121.3273348
7895,115,'AddedNode',' ',37.75453051,-121.3274201
7896,66,'Substation',' ',37.35623222,-121.9397986
7897,115,'Substation',' ',37.35615633,-121.9398365
7898,500,'AddedNode',' ',33.93160442,-116.5801282
7899,115,'AddedNode',' ',33.93157002,-116.5801815
7900,66,'Substation',' ',40.64643682,-122.9466795
7901,115,'Substation',' ',40.64634829,-122.9467281
7902,230,'AddedNode',' ',33.25374478,-117.0949578
7903,66,'AddedNode',' ',33.25371242,-117.0950392
7904,230,'Substation',' ',34.98945554,-117.5423921
7905,66,'Substation',' ',34.98949717,-117.5423492
7906,115,'Substation',' ',34.98948531,-117.5423634
7907,230,'Substation',' ',40.3824504,-122.3822466
7908,500,'Substation',' ',40.38246713,-122.3822499
7909,230,'AddedNode',' ',34.13650648,-117.7492201
7910,66,'AddedNode',' ',34.13649193,-117.7492203
7911,230,'Substation',' ',35.02669316,-117.348207
7912,66,'Substation',' ',35.02665085,-117.348244
7913,66,'Substation',' ',37.27333607,-120.4872542
7914,115,'Substation',' ',37.27330581,-120.4872857
7915,230,'AddedNode',' ',33.80907577,-117.9843817
7916,66,'AddedNode',' ',33.80905782,-117.9843855
7917,230,'Substation',' ',37.28102858,-122.0151755
7918,66,'Substation',' ',37.28103367,-122.0151969
7919,230,'Substation',' ',35.25223227,-115.5157519
7920,500,'Substation',' ',35.25222325,-115.5157004
7921,66,'AddedNode',' ',37.93197474,-121.2968916
7922,115,'AddedNode',' ',37.93202928,-121.2969649
7923,66,'AddedNode',' ',32.96342374,-115.5179151
7924,115,'AddedNode',' ',32.96340991,-115.5178645
7925,66,'AddedNode',' ',32.67968114,-115.4001814
7926,115,'AddedNode',' ',32.67973995,-115.4000885
7927,230,'Substation',' ',35.40371172,-119.4523725
7928,500,'Substation',' ',35.40364658,-119.4523314
7929,115,'Substation',' ',35.40372729,-119.4523721
7930,66,'Substation',' ',37.63934049,-120.91968
7931,115,'Substation',' ',37.63938144,-120.9196894
7932,230,'AddedNode',' ',35.3870151,-119.1639052
7933,115,'AddedNode',' ',35.38705337,-119.1639415
7934,230,'Substation',' ',33.453114,-117.5714875
7935,66,'Substation',' ',33.453147,-117.5714813
7936,115,'Substation',' ',33.45312814,-117.571433
7937,230,'Substation',' ',36.26518293,-121.1458146
7938,66,'Substation',' ',36.26513946,-121.1458666
7939,230,'Substation',' ',32.91869913,-117.2190936
7940,115,'Substation',' ',32.91870837,-117.2191148
7941,230,'Substation',' ',33.98913921,-118.3594038
7942,115,'Substation',' ',33.98918122,-118.3594185
7943,230,'AddedNode',' ',32.93857023,-117.169127
7944,115,'AddedNode',' ',32.93858035,-117.1691255
7945,66,'Substation',' ',37.63755084,-120.9540703
7946,115,'Substation',' ',37.63748009,-120.9541107
7947,230,'Substation',' ',34.22153233,-118.1869461
7948,500,'Substation',' ',34.22148197,-118.1870023
7949,66,'Substation',' ',34.22146811,-118.1869762
7950,230,'Substation',' ',34.42200505,-118.5758575
7951,66,'Substation',' ',34.42202916,-118.5757956
7952,230,'AddedNode',' ',37.78293097,-122.4000032
7953,66,'AddedNode',' ',37.78297386,-122.4000682
7954,230,'Substation',' ',34.10598475,-118.3587368
7955,115,'Substation',' ',34.10597119,-118.3587988
7956,230,'Substation',' ',37.70359732,-122.4095626
7957,115,'Substation',' ',37.70358291,-122.4095784
7958,66,'AddedNode',' ',37.7152634,-121.5716322
