PlantCode,GenID,bus,FuelType,Pg,Pmax,Pmin,Qg,Qmax,Qmin,Lat,Lon
0,0,4236,Synchronous Condenser,0,0,0,0,200,-200,35.61491759,-119.8532744
0,0,4237,Synchronous Condenser,0,0,0,0,200,-200,35.441176,-119.6427451
0,0,4238,Synchronous Condenser,0,0,0,0,200,-200,35.38334067,-119.6426257
0,0,4249,Synchronous Condenser,0,0,0,0,200,-200,35.28166263,-119.4747947
0,0,4250,Synchronous Condenser,0,0,0,0,200,-200,35.28174466,-119.4695238
0,0,4263,Synchronous Condenser,0,0,0,0,200,-200,35.457462,-119.0744513
0,0,4305,Synchronous Condenser,0,0,0,0,200,-200,37.8429854,-121.0547784
0,0,4306,Synchronous Condenser,0,0,0,0,200,-200,38.0535877,-122.2349694
0,0,4308,Synchronous Condenser,0,0,0,0,200,-200,38.22169173,-121.8663577
0,0,4310,Synchronous Condenser,0,0,0,0,200,-200,38.12783998,-121.8296591
0,0,4312,Synchronous Condenser,0,0,0,0,200,-200,38.12390495,-121.8287364
0,0,4322,Synchronous Condenser,0,0,0,0,200,-200,37.22209873,-121.7471145
0,0,4337,Synchronous Condenser,0,0,0,0,200,-200,39.9880733,-121.2820275
0,0,4395,Synchronous Condenser,0,0,0,0,200,-200,38.04813879,-122.2582794
0,0,4411,Synchronous Condenser,0,0,0,0,200,-200,38.40504978,-121.9208082
0,0,4412,Synchronous Condenser,0,0,0,0,200,-200,38.40307739,-121.9207073
0,0,4437,Synchronous Condenser,0,0,0,0,200,-200,37.94258603,-122.3905568
0,0,4447,Synchronous Condenser,0,0,0,0,200,-200,37.90404144,-122.2911897
0,0,4449,Synchronous Condenser,0,0,0,0,200,-200,37.8907646,-122.2921956
0,0,4461,Synchronous Condenser,0,0,0,0,200,-200,37.82568859,-122.2954781
0,0,4469,Synchronous Condenser,0,0,0,0,200,-200,37.73953452,-122.3929204
0,0,4470,Synchronous Condenser,0,0,0,0,200,-200,37.6101832,-122.4348289
0,0,4481,Synchronous Condenser,0,0,0,0,200,-200,37.6772638,-122.0919634
0,0,4495,Synchronous Condenser,0,0,0,0,200,-200,37.67074647,-122.0872101
0,0,4500,Synchronous Condenser,0,0,0,0,200,-200,37.80056101,-121.6433437
0,0,4518,Synchronous Condenser,0,0,0,0,200,-200,37.86120166,-120.8808031
0,0,4532,Synchronous Condenser,0,0,0,0,200,-200,37.4214308,-121.9377141
0,0,4534,Synchronous Condenser,0,0,0,0,200,-200,37.0417163,-121.0107042
0,0,4542,Synchronous Condenser,0,0,0,0,200,-200,36.97904093,-121.8678213
0,0,4555,Synchronous Condenser,0,0,0,0,200,-200,36.71383749,-120.7027077
0,0,4557,Synchronous Condenser,0,0,0,0,200,-200,36.86188982,-120.3395772
0,0,4558,Synchronous Condenser,0,0,0,0,200,-200,36.53228579,-120.4787595
0,0,4567,Synchronous Condenser,0,0,0,0,200,-200,36.54701568,-119.8812531
0,0,4579,Synchronous Condenser,0,0,0,0,200,-200,35.50127731,-119.4480856
0,0,4602,Synchronous Condenser,0,0,0,0,200,-200,35.20939058,-119.5982028
0,0,4617,Synchronous Condenser,0,0,0,0,200,-200,36.82413778,-119.7687253
0,0,4623,Synchronous Condenser,0,0,0,0,200,-200,38.17616223,-121.7922653
0,0,4634,Synchronous Condenser,0,0,0,0,200,-200,37.25343405,-121.1191006
0,0,4643,Synchronous Condenser,0,0,0,0,200,-200,37.95023154,-121.2541419
0,0,4652,Synchronous Condenser,0,0,0,0,200,-200,40.85873896,-121.7516919
0,0,4665,Synchronous Condenser,0,0,0,0,200,-200,36.13834535,-119.5773091
0,0,4666,Synchronous Condenser,0,0,0,0,200,-200,39.93453641,-120.888431
0,0,4667,Synchronous Condenser,0,0,0,0,200,-200,39.80158709,-120.6447341
0,0,4668,Synchronous Condenser,0,0,0,0,200,-200,39.81765653,-120.4734811
0,0,4702,Synchronous Condenser,0,0,0,0,200,-200,33.97828614,-117.3698676
0,0,4707,Synchronous Condenser,0,0,0,0,200,-200,33.56164938,-114.4814177
0,0,4708,Synchronous Condenser,0,0,0,0,200,-200,33.83026531,-116.3699879
0,0,4709,Synchronous Condenser,0,0,0,0,200,-200,34.0607835,-117.239083
0,0,4712,Synchronous Condenser,0,0,0,0,200,-200,33.74050618,-117.157498
0,0,4713,Synchronous Condenser,0,0,0,0,200,-200,33.93293854,-116.577403
0,0,4714,Synchronous Condenser,0,0,0,0,200,-200,34.15911026,-117.9435457
0,0,4715,Synchronous Condenser,0,0,0,0,200,-200,35.09371037,-114.7470399
0,0,4717,Synchronous Condenser,0,0,0,0,200,-200,35.8381769,-119.0834602
0,0,4722,Synchronous Condenser,0,0,0,0,200,-200,33.83003257,-116.3691404
0,0,4745,Synchronous Condenser,0,0,0,0,200,-200,33.73847806,-117.1575012
0,0,4746,Synchronous Condenser,0,0,0,0,200,-200,33.96881622,-117.9164988
0,0,4750,Synchronous Condenser,0,0,0,0,200,-200,33.94805534,-118.1724311
0,0,4764,Synchronous Condenser,0,0,0,0,200,-200,33.84923173,-118.0984883
0,0,4771,Synchronous Condenser,0,0,0,0,200,-200,33.84922268,-118.0957846
0,0,4772,Synchronous Condenser,0,0,0,0,200,-200,33.83139961,-118.0927193
0,0,4781,Synchronous Condenser,0,0,0,0,200,-200,33.87989078,-118.1867899
0,0,4799,Synchronous Condenser,0,0,0,0,200,-200,33.87002424,-118.3092752
0,0,4808,Synchronous Condenser,0,0,0,0,200,-200,34.22153909,-118.1889739
0,0,4814,Synchronous Condenser,0,0,0,0,200,-200,34.77747213,-118.7795301
0,0,4818,Synchronous Condenser,0,0,0,0,200,-200,34.46766207,-118.4924824
0,0,4819,Synchronous Condenser,0,0,0,0,200,-200,34.44631953,-118.5897344
0,0,4820,Synchronous Condenser,0,0,0,0,200,-200,34.70380949,-118.7448548
0,0,4821,Synchronous Condenser,0,0,0,0,200,-200,35.0385861,-118.2923992
0,0,4830,Synchronous Condenser,0,0,0,0,200,-200,34.39407116,-118.6158164
0,0,4850,Synchronous Condenser,0,0,0,0,200,-200,33.96541245,-118.1551022
0,0,4853,Synchronous Condenser,0,0,0,0,200,-200,34.01091179,-117.190449
0,0,4856,Synchronous Condenser,0,0,0,0,200,-200,34.03147622,-117.548286
0,0,4858,Synchronous Condenser,0,0,0,0,200,-200,34.05709409,-117.5263649
0,0,4859,Synchronous Condenser,0,0,0,0,200,-200,34.15121815,-118.0868923
0,0,4862,Synchronous Condenser,0,0,0,0,200,-200,34.16301619,-117.4543028
0,0,4863,Synchronous Condenser,0,0,0,0,200,-200,34.17802548,-117.4426297
0,0,4864,Synchronous Condenser,0,0,0,0,200,-200,34.15447193,-117.4633063
0,0,4866,Synchronous Condenser,0,0,0,0,200,-200,33.93980612,-117.6888735
0,0,4867,Synchronous Condenser,0,0,0,0,200,-200,33.80807414,-117.898592
0,0,4873,Synchronous Condenser,0,0,0,0,200,-200,33.77302227,-117.6674069
0,0,4882,Synchronous Condenser,0,0,0,0,200,-200,34.22234783,-118.1892537
0,0,4885,Synchronous Condenser,0,0,0,0,200,-200,34.46651977,-118.5750062
0,0,4887,Synchronous Condenser,0,0,0,0,200,-200,34.45161945,-118.5906744
0,0,4909,Synchronous Condenser,0,0,0,0,200,-200,33.65014825,-117.6880778
0,0,4910,Synchronous Condenser,0,0,0,0,200,-200,33.66748588,-117.6406172
0,0,5051,Synchronous Condenser,0,0,0,0,200,-200,35.07607121,-118.3730923
0,0,5052,Synchronous Condenser,0,0,0,0,200,-200,35.05379775,-118.3457483
0,0,5058,Synchronous Condenser,0,0,0,0,200,-200,35.05285367,-118.3104403
0,0,5059,Synchronous Condenser,0,0,0,0,200,-200,35.05375199,-118.1860439
0,0,5060,Synchronous Condenser,0,0,0,0,200,-200,34.8355634,-118.1314428
0,0,5064,Synchronous Condenser,0,0,0,0,200,-200,34.7329802,-118.2900695
0,0,5065,Synchronous Condenser,0,0,0,0,200,-200,34.83460919,-118.2377218
0,0,5066,Synchronous Condenser,0,0,0,0,200,-200,35.05347273,-118.2706011
0,0,5068,Synchronous Condenser,0,0,0,0,200,-200,34.69206469,-118.3059373
0,0,5069,Synchronous Condenser,0,0,0,0,200,-200,34.99111966,-117.7047796
0,0,5089,Synchronous Condenser,0,0,0,0,200,-200,34.26885918,-118.9556859
0,0,5091,Synchronous Condenser,0,0,0,0,200,-200,34.20741763,-118.8506241
0,0,5109,Synchronous Condenser,0,0,0,0,200,-200,34.21055445,-119.1391689
0,0,5143,Synchronous Condenser,0,0,0,0,200,-200,34.27280381,-118.9331412
0,0,5144,Synchronous Condenser,0,0,0,0,200,-200,34.27279488,-118.9331606
0,0,5152,Synchronous Condenser,0,0,0,0,200,-200,34.26464617,-118.7790429
0,0,5154,Synchronous Condenser,0,0,0,0,200,-200,34.33802719,-118.5118212
0,0,5163,Synchronous Condenser,0,0,0,0,200,-200,34.57568426,-117.4113962
0,0,5191,Synchronous Condenser,0,0,0,0,200,-200,34.07626252,-117.2940235
0,0,5192,Synchronous Condenser,0,0,0,0,200,-200,34.07417099,-117.2913711
0,0,5193,Synchronous Condenser,0,0,0,0,200,-200,34.08496916,-117.3116076
0,0,5195,Synchronous Condenser,0,0,0,0,200,-200,34.06548933,-117.309938
0,0,5201,Synchronous Condenser,0,0,0,0,200,-200,34.03889642,-117.2810901
0,0,5264,Synchronous Condenser,0,0,0,0,200,-200,34.05602622,-117.4006983
0,0,5273,Synchronous Condenser,0,0,0,0,200,-200,34.0118861,-117.3139072
0,0,5309,Synchronous Condenser,0,0,0,0,200,-200,34.01882147,-117.5581282
0,0,5311,Synchronous Condenser,0,0,0,0,200,-200,34.07771812,-117.5932245
0,0,5337,Synchronous Condenser,0,0,0,0,200,-200,34.02650163,-117.6762425
0,0,5356,Synchronous Condenser,0,0,0,0,200,-200,33.99714568,-117.6887822
0,0,5370,Synchronous Condenser,0,0,0,0,200,-200,34.76501639,-118.7224604
0,0,5371,Synchronous Condenser,0,0,0,0,200,-200,34.77555751,-118.7747439
0,0,5372,Synchronous Condenser,0,0,0,0,200,-200,34.7761284,-118.3256714
0,0,5380,Synchronous Condenser,0,0,0,0,200,-200,34.68957557,-118.1481556
0,0,5383,Synchronous Condenser,0,0,0,0,200,-200,34.69212929,-118.3059984
0,0,5385,Synchronous Condenser,0,0,0,0,200,-200,34.64590163,-118.1478774
0,0,5414,Synchronous Condenser,0,0,0,0,200,-200,34.43192303,-118.135376
0,0,5419,Synchronous Condenser,0,0,0,0,200,-200,34.33658968,-118.4944739
0,0,5447,Synchronous Condenser,0,0,0,0,200,-200,34.24558066,-118.3849736
0,0,5462,Synchronous Condenser,0,0,0,0,200,-200,33.95897543,-117.5221423
0,0,5473,Synchronous Condenser,0,0,0,0,200,-200,33.97552888,-117.2614166
0,0,5476,Synchronous Condenser,0,0,0,0,200,-200,33.94677339,-117.2616521
0,0,5478,Synchronous Condenser,0,0,0,0,200,-200,33.94641428,-117.1741914
0,0,5480,Synchronous Condenser,0,0,0,0,200,-200,33.92319374,-117.174313
0,0,5481,Synchronous Condenser,0,0,0,0,200,-200,33.8366345,-117.1562116
0,0,5483,Synchronous Condenser,0,0,0,0,200,-200,33.83028087,-117.2170887
0,0,5490,Synchronous Condenser,0,0,0,0,200,-200,33.78022514,-116.989217
0,0,5506,Synchronous Condenser,0,0,0,0,200,-200,33.50733164,-117.1203791
0,0,5511,Synchronous Condenser,0,0,0,0,200,-200,33.91879935,-116.9921098
0,0,5598,Synchronous Condenser,0,0,0,0,200,-200,33.81747882,-118.0719383
0,0,5602,Synchronous Condenser,0,0,0,0,200,-200,33.73736135,-117.9891228
0,0,5613,Synchronous Condenser,0,0,0,0,200,-200,33.81762151,-117.9587409
0,0,5625,Synchronous Condenser,0,0,0,0,200,-200,33.76642845,-117.9896083
0,0,5629,Synchronous Condenser,0,0,0,0,200,-200,33.73743863,-117.9805616
0,0,5630,Synchronous Condenser,0,0,0,0,200,-200,33.71757802,-117.9783167
0,0,5631,Synchronous Condenser,0,0,0,0,200,-200,33.75338301,-118.0371607
0,0,5657,Synchronous Condenser,0,0,0,0,200,-200,33.71576586,-117.8441422
0,0,5678,Synchronous Condenser,0,0,0,0,200,-200,33.75916555,-118.0294503
0,0,5680,Synchronous Condenser,0,0,0,0,200,-200,33.75944711,-118.0916171
0,0,5683,Synchronous Condenser,0,0,0,0,200,-200,33.81027138,-118.0745403
0,0,5707,Synchronous Condenser,0,0,0,0,200,-200,33.80929553,-117.8451822
0,0,5710,Synchronous Condenser,0,0,0,0,200,-200,33.84775693,-117.834648
0,0,5712,Synchronous Condenser,0,0,0,0,200,-200,33.77341352,-117.8498291
0,0,5717,Synchronous Condenser,0,0,0,0,200,-200,33.81385647,-117.832546
0,0,5718,Synchronous Condenser,0,0,0,0,200,-200,33.81363567,-117.8334809
0,0,5720,Synchronous Condenser,0,0,0,0,200,-200,33.80930999,-117.852872
0,0,5722,Synchronous Condenser,0,0,0,0,200,-200,33.75999555,-117.8359248
0,0,5725,Synchronous Condenser,0,0,0,0,200,-200,33.76002761,-117.8436808
0,0,5739,Synchronous Condenser,0,0,0,0,200,-200,33.73238932,-117.8276631
0,0,5792,Synchronous Condenser,0,0,0,0,200,-200,34.07792037,-117.9075702
0,0,5812,Synchronous Condenser,0,0,0,0,200,-200,34.0301523,-118.025724
0,0,5815,Synchronous Condenser,0,0,0,0,200,-200,34.0108605,-117.9513201
0,0,5836,Synchronous Condenser,0,0,0,0,200,-200,34.02785317,-117.9934487
0,0,5858,Synchronous Condenser,0,0,0,0,200,-200,33.84995136,-118.0458595
0,0,5915,Synchronous Condenser,0,0,0,0,200,-200,33.93542984,-118.090319
0,0,5926,Synchronous Condenser,0,0,0,0,200,-200,34.00526559,-118.0716682
0,0,5927,Synchronous Condenser,0,0,0,0,200,-200,34.02342268,-118.0374798
0,0,5954,Synchronous Condenser,0,0,0,0,200,-200,33.98457165,-118.2193321
0,0,5961,Synchronous Condenser,0,0,0,0,200,-200,34.02759657,-118.2392222
0,0,5984,Synchronous Condenser,0,0,0,0,200,-200,34.12889668,-117.9880394
0,0,5988,Synchronous Condenser,0,0,0,0,200,-200,34.10835403,-118.0244318
0,0,5990,Synchronous Condenser,0,0,0,0,200,-200,34.10444703,-117.9798814
0,0,6059,Synchronous Condenser,0,0,0,0,200,-200,34.24560034,-118.3832725
0,0,6084,Synchronous Condenser,0,0,0,0,200,-200,34.16857715,-118.3701123
0,0,6085,Synchronous Condenser,0,0,0,0,200,-200,34.14335411,-118.370539
0,0,6118,Synchronous Condenser,0,0,0,0,200,-200,34.11236829,-118.2676481
0,0,6119,Synchronous Condenser,0,0,0,0,200,-200,34.10444924,-118.2536715
0,0,6124,Synchronous Condenser,0,0,0,0,200,-200,34.12001016,-118.1783155
0,0,6182,Synchronous Condenser,0,0,0,0,200,-200,34.01522613,-118.2428382
0,0,6202,Synchronous Condenser,0,0,0,0,200,-200,33.88903193,-118.1732669
0,0,6230,Synchronous Condenser,0,0,0,0,200,-200,33.87448127,-118.1772776
0,0,6251,Synchronous Condenser,0,0,0,0,200,-200,33.78367819,-118.2437638
0,0,6274,Synchronous Condenser,0,0,0,0,200,-200,33.78854766,-118.1077635
0,0,6275,Synchronous Condenser,0,0,0,0,200,-200,33.79135249,-118.1416496
0,0,6276,Synchronous Condenser,0,0,0,0,200,-200,33.80429248,-118.1586491
0,0,6283,Synchronous Condenser,0,0,0,0,200,-200,33.77904464,-118.1718978
0,0,6292,Synchronous Condenser,0,0,0,0,200,-200,34.07189248,-118.4672581
0,0,6313,Synchronous Condenser,0,0,0,0,200,-200,33.98579364,-118.4249342
0,0,6353,Synchronous Condenser,0,0,0,0,200,-200,33.85823719,-118.3289327
0,0,6378,Synchronous Condenser,0,0,0,0,200,-200,33.90008108,-118.381387
0,0,6420,Synchronous Condenser,0,0,0,0,200,-200,33.8243166,-118.2721616
0,0,6421,Synchronous Condenser,0,0,0,0,200,-200,33.80821157,-118.2617269
0,0,6435,Synchronous Condenser,0,0,0,0,200,-200,33.79805417,-118.2831436
0,0,6459,Synchronous Condenser,0,0,0,0,200,-200,33.89447701,-118.3699781
0,0,6471,Synchronous Condenser,0,0,0,0,200,-200,34.00241279,-118.4115564
0,0,6477,Synchronous Condenser,0,0,0,0,200,-200,36.05855317,-118.9236685
0,0,6482,Synchronous Condenser,0,0,0,0,200,-200,35.07443443,-118.3724923
0,0,6493,Synchronous Condenser,0,0,0,0,200,-200,35.25244662,-115.5168156
0,0,6498,Synchronous Condenser,0,0,0,0,200,-200,34.7335249,-118.1308922
0,0,6505,Synchronous Condenser,0,0,0,0,200,-200,34.52816026,-117.2938538
0,0,6519,Synchronous Condenser,0,0,0,0,200,-200,34.29101252,-118.8008573
0,0,6524,Synchronous Condenser,0,0,0,0,200,-200,34.2712682,-118.556104
0,0,6525,Synchronous Condenser,0,0,0,0,200,-200,34.2731301,-118.5879924
0,0,6530,Synchronous Condenser,0,0,0,0,200,-200,34.22604719,-118.686643
0,0,6534,Synchronous Condenser,0,0,0,0,200,-200,34.24184499,-118.380721
0,0,6535,Synchronous Condenser,0,0,0,0,200,-200,34.29264984,-118.3897214
0,0,6537,Synchronous Condenser,0,0,0,0,200,-200,34.22130219,-118.3799078
0,0,6539,Synchronous Condenser,0,0,0,0,200,-200,34.20828958,-118.3515961
0,0,6542,Synchronous Condenser,0,0,0,0,200,-200,34.00879672,-118.425038
0,0,6547,Synchronous Condenser,0,0,0,0,200,-200,34.00646917,-118.2188609
0,0,6576,Synchronous Condenser,0,0,0,0,200,-200,33.91380806,-118.2965374
0,0,6578,Synchronous Condenser,0,0,0,0,200,-200,33.9905145,-118.2714638
0,0,6581,Synchronous Condenser,0,0,0,0,200,-200,33.8474695,-118.3094359
0,0,6590,Synchronous Condenser,0,0,0,0,200,-200,33.97954187,-118.1475991
0,0,6592,Synchronous Condenser,0,0,0,0,200,-200,33.95334948,-118.1584356
0,0,6594,Synchronous Condenser,0,0,0,0,200,-200,33.94078369,-118.1689444
0,0,6600,Synchronous Condenser,0,0,0,0,200,-200,33.84275476,-118.2329058
0,0,6604,Synchronous Condenser,0,0,0,0,200,-200,33.77761616,-118.2332653
0,0,6605,Synchronous Condenser,0,0,0,0,200,-200,33.97265729,-118.0739709
0,0,6610,Synchronous Condenser,0,0,0,0,200,-200,33.80803971,-118.2409499
0,0,6611,Synchronous Condenser,0,0,0,0,200,-200,33.80902259,-118.2409536
0,0,6628,Synchronous Condenser,0,0,0,0,200,-200,33.69301864,-117.9374704
0,0,6634,Synchronous Condenser,0,0,0,0,200,-200,33.94556383,-117.139415
0,0,6667,Synchronous Condenser,0,0,0,0,200,-200,35.14258306,-117.968185
0,0,6672,Synchronous Condenser,0,0,0,0,200,-200,33.78463242,-117.2441764
0,0,6686,Synchronous Condenser,0,0,0,0,200,-200,34.18827982,-118.3448164
0,0,6692,Synchronous Condenser,0,0,0,0,200,-200,37.40095949,-118.3508691
0,0,6697,Synchronous Condenser,0,0,0,0,200,-200,36.09356821,-117.9512273
0,0,6705,Synchronous Condenser,0,0,0,0,200,-200,33.78160006,-118.1032894
0,0,6719,Synchronous Condenser,0,0,0,0,200,-200,34.07771757,-117.4297718
0,0,6722,Synchronous Condenser,0,0,0,0,200,-200,33.82689074,-117.1562161
0,0,6728,Synchronous Condenser,0,0,0,0,200,-200,33.58107225,-114.8054995
0,0,6729,Synchronous Condenser,0,0,0,0,200,-200,33.58738215,-114.8246284
0,0,6730,Synchronous Condenser,0,0,0,0,200,-200,33.74018375,-117.1558754
0,0,6741,Synchronous Condenser,0,0,0,0,200,-200,33.88291249,-117.55578
0,0,6751,Synchronous Condenser,0,0,0,0,200,-200,33.74648798,-117.3966445
0,0,6752,Synchronous Condenser,0,0,0,0,200,-200,33.74386859,-117.3935412
0,0,6754,Synchronous Condenser,0,0,0,0,200,-200,33.91794362,-116.7353188
0,0,6756,Synchronous Condenser,0,0,0,0,200,-200,33.83089782,-116.3711047
0,0,6758,Synchronous Condenser,0,0,0,0,200,-200,34.84866571,-118.4352654
0,0,6759,Synchronous Condenser,0,0,0,0,200,-200,34.48249659,-118.1224299
0,0,6760,Synchronous Condenser,0,0,0,0,200,-200,34.15878374,-117.9440385
0,0,6761,Synchronous Condenser,0,0,0,0,200,-200,33.48088116,-113.0342786
0,0,6776,Synchronous Condenser,0,0,0,0,200,-200,33.66504119,-117.6395476
0,0,6783,Synchronous Condenser,0,0,0,0,200,-200,32.87716342,-117.0169791
0,0,6785,Synchronous Condenser,0,0,0,0,200,-200,32.87543069,-117.0191011
0,0,6811,Synchronous Condenser,0,0,0,0,200,-200,32.62033847,-117.0946163
0,0,6816,Synchronous Condenser,0,0,0,0,200,-200,33.13526462,-117.309923
0,0,6818,Synchronous Condenser,0,0,0,0,200,-200,33.66559231,-117.6402653
0,0,6822,Synchronous Condenser,0,0,0,0,200,-200,32.74404245,-116.9572569
0,0,6827,Synchronous Condenser,0,0,0,0,200,-200,32.66770668,-116.9853745
0,0,6828,Synchronous Condenser,0,0,0,0,200,-200,32.66491677,-116.988174
0,0,6829,Synchronous Condenser,0,0,0,0,200,-200,32.63720519,-117.0157201
0,0,6830,Synchronous Condenser,0,0,0,0,200,-200,32.63755674,-117.0153621
0,0,6832,Synchronous Condenser,0,0,0,0,200,-200,33.09491059,-117.2074522
0,0,6834,Synchronous Condenser,0,0,0,0,200,-200,33.1364284,-116.2960145
0,0,6857,Synchronous Condenser,0,0,0,0,200,-200,33.32933583,-117.2351589
0,0,6870,Synchronous Condenser,0,0,0,0,200,-200,33.28589237,-116.9581043
0,0,6871,Synchronous Condenser,0,0,0,0,200,-200,33.1972978,-116.7130117
0,0,6872,Synchronous Condenser,0,0,0,0,200,-200,32.65372726,-116.6796403
0,0,6873,Synchronous Condenser,0,0,0,0,200,-200,32.6677923,-116.6987376
0,0,6876,Synchronous Condenser,0,0,0,0,200,-200,32.79754771,-116.49879
0,0,6877,Synchronous Condenser,0,0,0,0,200,-200,32.79654447,-116.7922243
0,0,6924,Synchronous Condenser,0,0,0,0,200,-200,32.87923497,-117.1963268
0,0,6945,Synchronous Condenser,0,0,0,0,200,-200,32.79073064,-116.8930654
0,0,6952,Synchronous Condenser,0,0,0,0,200,-200,32.85520552,-116.8964796
0,0,6957,Synchronous Condenser,0,0,0,0,200,-200,32.74440648,-116.9575783
0,0,6962,Synchronous Condenser,0,0,0,0,200,-200,32.69784125,-117.0462684
0,0,6972,Synchronous Condenser,0,0,0,0,200,-200,32.79891399,-117.1480499
0,0,6974,Synchronous Condenser,0,0,0,0,200,-200,32.70842222,-117.1274808
0,0,6991,Synchronous Condenser,0,0,0,0,200,-200,32.5873677,-117.0357005
0,0,6994,Synchronous Condenser,0,0,0,0,200,-200,32.54400481,-116.8928815
0,0,6995,Synchronous Condenser,0,0,0,0,200,-200,32.59833249,-116.9393697
0,0,7006,Synchronous Condenser,0,0,0,0,200,-200,33.45564512,-117.5896994
0,0,7023,Synchronous Condenser,0,0,0,0,200,-200,33.06844485,-117.1404331
0,0,7027,Synchronous Condenser,0,0,0,0,200,-200,32.81547388,-117.0877763
0,0,7028,Synchronous Condenser,0,0,0,0,200,-200,32.81543517,-117.0874003
0,0,7029,Synchronous Condenser,0,0,0,0,200,-200,32.93691521,-117.1133892
0,0,7036,Synchronous Condenser,0,0,0,0,200,-200,32.78692594,-117.115794
0,0,7061,Synchronous Condenser,0,0,0,0,200,-200,38.79374328,-120.6218252
0,0,7087,Synchronous Condenser,0,0,0,0,200,-200,38.65924424,-121.1337328
0,0,7113,Synchronous Condenser,0,0,0,0,200,-200,38.71460435,-121.466678
0,0,7124,Synchronous Condenser,0,0,0,0,200,-200,38.61692828,-121.4666874
0,0,7129,Synchronous Condenser,0,0,0,0,200,-200,38.61429218,-121.445718
0,0,7170,Synchronous Condenser,0,0,0,0,200,-200,38.65764034,-121.3830571
0,0,7197,Synchronous Condenser,0,0,0,0,200,-200,38.62852802,-121.3621765
0,0,7207,Synchronous Condenser,0,0,0,0,200,-200,38.53089789,-121.3906193
0,0,7208,Synchronous Condenser,0,0,0,0,200,-200,38.57697619,-121.3272116
0,0,7215,Synchronous Condenser,0,0,0,0,200,-200,38.54749438,-121.3908858
0,0,7255,Synchronous Condenser,0,0,0,0,200,-200,38.51063652,-121.3719481
0,0,7322,Synchronous Condenser,0,0,0,0,200,-200,38.50849673,-121.455416
0,0,7323,Synchronous Condenser,0,0,0,0,200,-200,38.52502007,-121.4554391
0,0,7354,Synchronous Condenser,0,0,0,0,200,-200,38.67835758,-121.2258395
0,0,7367,Synchronous Condenser,0,0,0,0,200,-200,38.67131534,-121.2623414
0,0,7437,Synchronous Condenser,0,0,0,0,200,-200,38.53967106,-121.4224464
0,0,7467,Synchronous Condenser,0,0,0,0,200,-200,38.5321488,-121.3991491
0,0,7479,Synchronous Condenser,0,0,0,0,200,-200,38.54637349,-121.2425762
0,0,7486,Synchronous Condenser,0,0,0,0,200,-200,37.69868623,-121.549314
0,0,7503,Synchronous Condenser,0,0,0,0,200,-200,37.6249576,-120.7063431
0,0,7510,Synchronous Condenser,0,0,0,0,200,-200,37.48827798,-120.9036706
0,0,7515,Synchronous Condenser,0,0,0,0,200,-200,37.47820779,-120.9036864
0,0,7519,Synchronous Condenser,0,0,0,0,200,-200,37.41854721,-120.8310105
0,0,7520,Synchronous Condenser,0,0,0,0,200,-200,37.46279708,-120.7399219
0,0,7550,Synchronous Condenser,0,0,0,0,200,-200,38.04530749,-121.8967256
0,0,7577,Synchronous Condenser,0,0,0,0,200,-200,39.21872592,-122.264952
0,0,7580,Synchronous Condenser,0,0,0,0,200,-200,37.79739114,-121.6185471
0,0,7581,Synchronous Condenser,0,0,0,0,200,-200,37.80048244,-121.5861207
0,0,7584,Synchronous Condenser,0,0,0,0,200,-200,38.5079311,-121.3523249
0,0,7587,Synchronous Condenser,0,0,0,0,200,-200,33.61625464,-114.682974
0,0,7588,Synchronous Condenser,0,0,0,0,200,-200,38.73247569,-121.4728439
0,0,7591,Synchronous Condenser,0,0,0,0,200,-200,39.52826688,-121.5479613
0,0,7594,Synchronous Condenser,0,0,0,0,200,-200,40.60911808,-122.4399637
0,0,7603,Synchronous Condenser,0,0,0,0,200,-200,33.04692295,-114.8837599
0,0,7616,Synchronous Condenser,0,0,0,0,200,-200,36.59395525,-119.8936747
0,0,7619,Synchronous Condenser,0,0,0,0,200,-200,33.67152755,-115.5589894
0,0,7623,Synchronous Condenser,0,0,0,0,200,-200,36.10797845,-118.9380686
0,0,7625,Synchronous Condenser,0,0,0,0,200,-200,36.30432534,-119.2445438
0,0,7626,Synchronous Condenser,0,0,0,0,200,-200,36.30427691,-119.2445756
0,0,7628,Synchronous Condenser,0,0,0,0,200,-200,33.68529538,-117.9431194
0,0,7631,Synchronous Condenser,0,0,0,0,200,-200,37.79799347,-121.5804434
0,0,7632,Synchronous Condenser,0,0,0,0,200,-200,37.7980376,-121.5803659
0,0,7636,Synchronous Condenser,0,0,0,0,200,-200,35.3743397,-120.8560494
0,0,7637,Synchronous Condenser,0,0,0,0,200,-200,35.3743576,-120.8560621
0,0,7638,Synchronous Condenser,0,0,0,0,200,-200,37.63210964,-122.1018261
0,0,7639,Synchronous Condenser,0,0,0,0,200,-200,37.63209122,-122.1018886
0,0,7641,Synchronous Condenser,0,0,0,0,200,-200,34.43140975,-118.1349101
0,0,7642,Synchronous Condenser,0,0,0,0,200,-200,33.81852556,-116.370064
0,0,7643,Synchronous Condenser,0,0,0,0,200,-200,33.81852727,-116.3701257
0,0,7646,Synchronous Condenser,0,0,0,0,200,-200,40.61905419,-122.3220371
0,0,7647,Synchronous Condenser,0,0,0,0,200,-200,40.61900976,-122.3220492
0,0,7648,Synchronous Condenser,0,0,0,0,200,-200,38.54516943,-121.7342428
